Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,4,26,7,56,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,1200, - 1299 BUTE ST,West End
2014,4,26,8,1,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,BURNABY ST and BUTE ST,West End
2014,4,26,8,17,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,3900, - 3999 PRINCE EDWARD ST,Riley Park
2014,4,26,8,35,Business Planning & Services,311 Contact Centre,Citizen Feedback,45##,CLANCY LORANGER WAY,Riley Park
2014,4,26,8,53,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,32##,MARMION AV,Killarney
2014,4,26,9,1,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3600, - 3699 TANNER ST,Renfrew-Collingwood
2014,4,26,9,5,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,62##,ADERA ST,Kerrisdale
2014,4,26,9,6,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,62##,ADERA ST,Kerrisdale
2014,4,26,9,7,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),9##,E 62ND AV,Sunset
2014,4,26,9,10,ENG - Solid Waste,Sanitation,Cart - Garbage,9##,E 62ND AV,Sunset
2014,4,26,9,19,ENG - Water & Sewer,Sewers and Drainage Design,Sewer Design General Inquiries,36##,TANNER ST,Renfrew-Collingwood
2014,4,26,9,21,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,12##,W CORDOVA ST,Downtown
2014,4,26,9,38,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,E 61ST AV and VICTORIA DRIVE,Victoria-Fraserview
2014,4,26,9,39,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 19TH AV and PRINCE EDWARD ST,Riley Park
2014,4,26,9,40,CSG - Licenses,Animal Control,Dead Animal Pickup Case,7##,W 7TH AV,Fairview
2014,4,26,9,48,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,18##,E 61ST AV,Victoria-Fraserview
2014,4,26,9,50,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,E 63RD AV and JASPER CRESCENT,Victoria-Fraserview
2014,4,26,9,52,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,63##,NANAIMO ST,Victoria-Fraserview
2014,4,26,9,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,Intersection,GRANVILLE ST and W GEORGIA ST,Downtown
2014,4,26,10,1,ENG - Streets,Streets Operations,Streets - General Issues,22##,ALBERTA ST,Mount Pleasant
2014,4,26,10,18,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,5##,MALKIN AV,Strathcona
2014,4,26,10,19,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,MARINASIDE CRESCENT,Downtown
2014,4,26,10,19,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,27##,MCGILL ST,Hastings-Sunrise
2014,4,26,10,22,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,E 53RD AV and FRASER ST,Sunset
2014,4,26,10,32,ENG - Solid Waste,Sanitation,Cart - Garbage,39##,W 11TH AV,West Point Grey
2014,4,26,10,33,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,23##,STEPHENS ST,Kitsilano
2014,4,26,10,34,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),39##,W 11TH AV,West Point Grey
2014,4,26,10,36,ENG - Solid Waste,Sanitation,Recycling Bag Request,39##,W 11TH AV,West Point Grey
2014,4,26,10,41,ENG - Streets,Streets Operations,Pothole - Repair,30##,GRAVELEY ST,Hastings-Sunrise
2014,4,26,10,45,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1##,HEATLEY AV,Strathcona
2014,4,26,10,47,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,ALEXANDER ST,Strathcona
2014,4,26,10,53,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,GRANVILLE ST,Downtown
2014,4,26,10,53,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,52##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,4,26,10,54,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,10##,DOUGLAS CRESCENT,Shaughnessy
2014,4,26,10,59,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,59##,ROSS ST,Sunset
2014,4,26,11,5,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,69##,BALACLAVA ST,Kerrisdale
2014,4,26,11,7,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,57##,INVERNESS ST,Sunset
2014,4,26,11,10,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,17##,E 7TH AV,Grandview-Woodland
2014,4,26,11,18,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,GRANVILLE BRIDGE and SEYMOUR ST,Downtown
2014,4,26,11,21,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,47##,DUNBAR ST,
2014,4,26,11,27,ENG - Streets,Streets Operations,Streets - General Issues,29##,W BROADWAY,Kitsilano
2014,4,26,11,37,ENG - Transportation,Street Activities - Streets Horticulture,Horticulture Inquiry on Right-of-Way,57##,WALES ST,Victoria-Fraserview
2014,4,26,11,38,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,DRAKE ST and HORNBY ST,Downtown
2014,4,26,11,46,CSG - Licenses,Animal Control,Lost Pets Case,58##,OLYMPIC ST,Dunbar Southlands
2014,4,26,11,46,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,Intersection,COTTON DRIVE and E 2ND AV,Grandview-Woodland
2014,4,26,12,16,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E BROADWAY and RENFREW ST,Hastings-Sunrise
2014,4,26,12,21,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,18##,E GEORGIA ST,Grandview-Woodland
2014,4,26,12,27,ENG - Solid Waste,Sanitation,Recycling Box Request,57##,EARLES ST,Victoria-Fraserview
2014,4,26,12,27,ENG - Solid Waste,Sanitation,Recycling Bag Request,57##,EARLES ST,Victoria-Fraserview
2014,4,26,12,28,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,##,N KOOTENAY ST,Hastings-Sunrise
2014,4,26,12,32,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,29##,W BROADWAY,Kitsilano
2014,4,26,12,34,CSG - Licenses,Animal Control,Holding Stray Case,48##,NW MARINE DRIVE,
2014,4,26,12,40,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,62##,KILLARNEY ST,Killarney
2014,4,26,12,40,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,W 2ND AV and WALLACE ST,West Point Grey
2014,4,26,12,42,Business Planning & Services,311 Contact Centre,Citizen Feedback,62##,KILLARNEY ST,Killarney
2014,4,26,12,47,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E KING EDWARD AV and MAIN ST,Riley Park
2014,4,26,12,48,CSG - Licenses,Animal Control,Holding Stray Case,39##,GLEN DRIVE,Kensington-Cedar Cottage
2014,4,26,12,50,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,23##,E 46TH AV,Victoria-Fraserview
2014,4,26,13,10,Business Planning & Services,311 Contact Centre,Citizen Feedback,0, - 0 BURRARD BRIDGE,
2014,4,26,13,10,ENG - Streets,Streets Operations,Streets - General Issues,11##,COMOX ST,West End
2014,4,26,13,15,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,800, - 899 E 10TH AV,Mount Pleasant
2014,4,26,13,17,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,GRANDVIEW HWY SOUTH and NANAIMO ST,Renfrew-Collingwood
2014,4,26,13,20,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,7##,W 69TH AV,Marpole
2014,4,26,13,24,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,59##,ARGYLE ST,Victoria-Fraserview
2014,4,26,13,36,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,9##,DENMAN ST,West End
2014,4,26,13,38,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,23##,W 47TH AV,Kerrisdale
2014,4,26,13,43,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,64##,YEW ST,Kerrisdale
2014,4,26,13,44,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,4##,W 12TH AV,Mount Pleasant
2014,4,26,13,46,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E HASTINGS ST and SKEENA ST,Hastings-Sunrise
2014,4,26,13,53,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,CAMBIE ST and W 57TH AV,Oakridge
2014,4,26,13,58,CSG - Licenses,Animal Control,Lost Pets Case,9##,E 23RD AV,Kensington-Cedar Cottage
2014,4,26,14,7,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,21##,CAMBIE ST,Mount Pleasant
2014,4,26,14,9,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,BOUNDARY ROAD and KINGSWAY,
2014,4,26,14,33,CSG - Licenses,Animal Control,Holding Stray Case,1##,W 49TH AV,Oakridge
2014,4,26,14,33,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,1700, - 1799 BURRARD ST,Fairview
2014,4,26,14,37,CSG - Licenses,Animal Control,Holding Stray Case,50##,BOUNDARY ROAD,Renfrew-Collingwood
2014,4,26,14,47,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,15##,KITCHENER ST,Grandview-Woodland
2014,4,26,14,53,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,9##,POWELL ST,Strathcona
2014,4,26,14,53,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3##,E 55TH AV,Sunset
2014,4,26,14,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,36##,WILLIAM ST,Hastings-Sunrise
2014,4,26,14,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,2600, - 2699 MCBAIN AV,Arbutus Ridge
2014,4,26,15,4,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,4##,E 64TH AV,Sunset
2014,4,26,15,6,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,21##,W 22ND AV,Arbutus Ridge
2014,4,26,15,14,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,21##,W 22ND AV,Arbutus Ridge
2014,4,26,15,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,14##,E 27TH AV,Kensington-Cedar Cottage
2014,4,26,15,30,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,39##,GLEN DRIVE,Kensington-Cedar Cottage
2014,4,26,16,14,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,81##,ADERA ST,Marpole
2014,4,26,16,21,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,5##,E 12TH AV,Mount Pleasant
2014,4,26,16,45,ENG - Solid Waste,Sanitation,Cart - Garbage,32##,W 1ST AV,Kitsilano
2014,4,26,16,46,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,PACIFIC ST,West End
2014,4,26,16,49,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1##,TEMPLETON DRIVE,Grandview-Woodland
2014,4,26,16,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,63##,VICTORIA DRIVE,Victoria-Fraserview
2014,4,26,16,58,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,26##,GRANT ST,Hastings-Sunrise
2014,4,26,17,11,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,58##,TYNE ST,Killarney
2014,4,26,17,12,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,Intersection,LATTA ST and SCHOOL AV,Killarney
2014,4,26,17,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,E 54TH AV,Victoria-Fraserview
2014,4,26,17,14,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,Intersection,LATTA ST and SCHOOL AV,Killarney
2014,4,26,17,15,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,27##,E KENT AV SOUTH,Killarney
2014,4,26,17,42,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,19##,W 13TH AV,Kitsilano
2014,4,26,17,46,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),25##,E 24TH AV,Renfrew-Collingwood
2014,4,26,18,16,CSG - Licenses,Animal Control,Holding Stray Case,69##,FLEMING ST,Victoria-Fraserview
2014,4,26,18,21,ENG - Solid Waste,Sanitation,Cart - Garbage,53##,LANARK ST,Kensington-Cedar Cottage
2014,4,26,18,26,CSG - Licenses,Animal Control,Lost Pets Case,51##,HOY ST,Renfrew-Collingwood
2014,4,26,18,45,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,E 53RD AV,Victoria-Fraserview
2014,4,26,18,55,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,37##,QUESNEL DRIVE,Dunbar Southlands
2014,4,26,19,0,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,10##,BUTE ST,West End
2014,4,26,19,25,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,16##,CHESTNUT ST,Kitsilano
2014,4,26,19,54,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,16##,CHARLES ST,Grandview-Woodland
2014,4,26,20,19,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,2##,POWELL ST,Strathcona
2014,4,26,21,20,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,69##,ONTARIO ST,Sunset
2014,4,26,21,25,Business Planning & Services,311 Contact Centre,Citizen Feedback,200, - 299 E 49TH AV,Sunset
2014,4,26,21,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,28##,MANITOBA ST,Mount Pleasant
2014,4,27,7,8,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,W GEORGIA ST,Downtown
2014,4,27,7,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,37##,W 17TH AV,Dunbar Southlands
2014,4,27,7,28,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,37##,W 17TH AV,Dunbar Southlands
2014,4,27,8,29,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,5##,ALEXANDER ST,Strathcona
2014,4,27,8,48,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,E 53RD AV and FLEMING ST,Victoria-Fraserview
2014,4,27,9,8,Public Safety - Fire,Prevention,FPB_General Inquiry Case,19##,W 7TH AV,Kitsilano
2014,4,27,9,20,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,3900, - 4099 GRANVILLE ST,Shaughnessy
2014,4,27,9,41,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,18##,W 8TH AV,Kitsilano
2014,4,27,9,46,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,7##,W 48TH AV,Oakridge
2014,4,27,10,19,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,24##,E 27TH AV,Renfrew-Collingwood
2014,4,27,10,31,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,4,27,10,33,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,14##,E 3RD AV,Grandview-Woodland
2014,4,27,10,39,ENG - Streets,Streets Operations,Streets - General Issues,34##,EAST BOULEVARD,Shaughnessy
2014,4,27,10,40,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,16##,MCLEAN DRIVE,Grandview-Woodland
2014,4,27,10,41,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,16##,MCLEAN DRIVE,Grandview-Woodland
2014,4,27,10,44,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,E 26TH AV,Kensington-Cedar Cottage
2014,4,27,10,57,CSG - Inspections,Property Use,PUI Noise Complaint Case,9##,SEYMOUR ST,Downtown
2014,4,27,11,6,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,7##,MALKIN AV,Strathcona
2014,4,27,11,14,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),46##,BEVERLY CRESCENT,Shaughnessy
2014,4,27,11,18,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,8##,W 64TH AV,Marpole
2014,4,27,11,25,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),44##,PINE CRESCENT,Shaughnessy
2014,4,27,11,29,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,25##,WALL ST,Hastings-Sunrise
2014,4,27,11,30,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,TERMINAL AV and THORNTON ST,Strathcona
2014,4,27,11,49,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,BARCLAY ST and DENMAN ST,West End
2014,4,27,11,52,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,1600, - 1699 COMOX ST,West End
2014,4,27,11,56,CSG - Inspections,Property Use,PUI Noise Complaint Case,7##,W 8TH AV,Fairview
2014,4,27,12,0,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,42##,W 9TH AV,West Point Grey
2014,4,27,12,4,CSG - Licenses,Animal Control,Dead Animal Pickup Case,28##,W 19TH AV,Arbutus Ridge
2014,4,27,12,21,ENG - Streets,Streets Operations,Street - Repair,Intersection,W 32ND AV and YEW ST,Arbutus Ridge
2014,4,27,12,28,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,31##,W 8TH AV,Kitsilano
2014,4,27,12,30,ENG - Streets,Streets Operations,Street - Repair,2100, - 2199 W 32ND AV,Arbutus Ridge
2014,4,27,12,42,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,14##,CARTWRIGHT ST,Fairview
2014,4,27,12,43,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,14##,CARTWRIGHT ST,Fairview
2014,4,27,12,49,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,36##,W 12TH AV,Kitsilano
2014,4,27,12,50,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,22##,COLLINGWOOD ST,Kitsilano
2014,4,27,12,52,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,BURRARD ST and W HASTINGS ST,Downtown
2014,4,27,12,55,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,BOUNDARY ROAD and LOUGHEED HIGHWAY,
2014,4,27,13,0,CSG - Licenses,Animal Control,Lost Pets Case,27##,ETON ST,Hastings-Sunrise
2014,4,27,13,2,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,6##,E 13TH AV,Mount Pleasant
2014,4,27,13,4,ENG - Streets,Streets Operations,Homelessness/Transient Issue,Intersection,COMMERCIAL DRIVE and E 13TH AV,Kensington-Cedar Cottage
2014,4,27,13,7,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,57##,WEST BOULEVARD,Kerrisdale
2014,4,27,13,11,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,33##,VICTORIA DRIVE,
2014,4,27,13,20,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,2##,W 8TH AV,Mount Pleasant
2014,4,27,13,26,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,W 12TH AV,Fairview
2014,4,27,13,33,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,13##,W 64TH AV,Marpole
2014,4,27,13,34,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,33##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,4,27,13,45,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,43##,PRINCE ALBERT ST,Kensington-Cedar Cottage
2014,4,27,13,50,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2014,4,27,13,53,ENG - Streets,Streets Operations,Street - Repair,2700, - 2799 MAPLE ST,Kitsilano
2014,4,27,13,57,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,4##,E 46TH AV,Sunset
2014,4,27,14,0,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,18##,E 15TH AV,Kensington-Cedar Cottage
2014,4,27,14,3,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,16##,E 20TH AV,Kensington-Cedar Cottage
2014,4,27,14,13,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,9##,CHARLESON,Fairview
2014,4,27,14,13,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,26##,YUKON ST,Mount Pleasant
2014,4,27,14,14,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 35TH AV and INVERNESS ST,Kensington-Cedar Cottage
2014,4,27,14,20,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,8##,E 13TH AV,Mount Pleasant
2014,4,27,14,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,17##,E 3RD AV,Grandview-Woodland
2014,4,27,14,48,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,Intersection,CHESTNUT ST and W 1ST AV,Kitsilano
2014,4,27,14,53,ENG - Solid Waste,Sanitation,Cart - Garbage,51##,FAIRMONT ST,Renfrew-Collingwood
2014,4,27,14,55,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,3000, - 3099 W BROADWAY,Kitsilano
2014,4,27,14,57,ENG - Streets,Traffic and Electrical Operations,Street and Traffic Light - Utility Damage,6##,E HASTINGS ST,Strathcona
2014,4,27,14,57,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,19##,W 8TH AV,Kitsilano
2014,4,27,15,3,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,14##,VICTORIA DRIVE,Grandview-Woodland
2014,4,27,15,5,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,48##,SLOCAN ST,Renfrew-Collingwood
2014,4,27,15,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,48##,SLOCAN ST,Renfrew-Collingwood
2014,4,27,15,14,ENG - Solid Waste,Sanitation,Recycling Box Request,24##,W 16TH AV,Arbutus Ridge
2014,4,27,15,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,33##,VICTORIA DRIVE,
2014,4,27,15,21,ENG - Solid Waste,Sanitation,Cart - Garbage,39##,W KING EDWARD AV,Dunbar Southlands
2014,4,27,15,25,ENG - Streets,Streets Operations,Street - Repair,Intersection,DUNSMUIR ST and HORNBY ST,Downtown
2014,4,27,15,41,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,2200, - 2299 CAMBIE ST,Mount Pleasant
2014,4,27,15,43,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,500, - 599 W 7TH AV,Fairview
2014,4,27,15,44,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,CAMBIE ST and W 6TH AV,Mount Pleasant
2014,4,27,15,49,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,9##,DENMAN ST,West End
2014,4,27,15,54,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,35##,W 8TH AV,Kitsilano
2014,4,27,15,55,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,CAMBIE BRIDGE and W 2ND AV,Fairview
2014,4,27,16,3,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),12##,W 10TH AV,Fairview
2014,4,27,16,22,Business Planning & Services,311 Contact Centre,Citizen Feedback,15##,NELSON ST,West End
2014,4,27,16,23,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,27##,E 24TH AV,Renfrew-Collingwood
2014,4,27,16,33,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,39##,POINT GREY ROAD,West Point Grey
2014,4,27,16,37,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,CARTIER ST and W 64TH AV,Marpole
2014,4,27,16,40,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,CARTIER ST and W 64TH AV,Marpole
2014,4,27,16,52,ENG - Solid Waste,Sanitation,Recycling Bag Request,27##,W 37TH AV,Arbutus Ridge
2014,4,27,16,54,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,Intersection,PACIFIC ST and RICHARDS ST,Downtown
2014,4,27,17,4,CSG - Licenses,Animal Control,Holding Stray Case,Intersection,COMMERCIAL ST and E 39TH AV,Kensington-Cedar Cottage
2014,4,27,17,23,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,24##,E 41ST AV,Victoria-Fraserview
2014,4,27,17,24,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,38##,W 24TH AV,Dunbar Southlands
2014,4,27,17,34,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,4##,BEACH CRESCENT,Downtown
2014,4,27,17,45,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,TOLMIE ST and W 3RD AV,West Point Grey
2014,4,27,17,47,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,Intersection,CROWN ST and SW MARINE DRIVE,Dunbar Southlands
2014,4,27,17,51,ENG - Streets,Streets Operations,Street - Repair,Intersection,HOMER ST and NELSON ST,Downtown
2014,4,27,18,10,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,41##,JERICHO DRIVE,
2014,4,27,18,48,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,BURRARD ST and DRAKE ST,
2014,4,27,18,53,Business Planning & Services,311 Contact Centre,Citizen Feedback,0, - 0 BURRARD BRIDGE,
2014,4,27,19,4,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1##,W 23RD AV,Riley Park
2014,4,27,19,10,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,30##,E 28TH AV,Renfrew-Collingwood
2014,4,27,19,18,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,Intersection,E 10TH AV and KINGSWAY,Mount Pleasant
2014,4,27,19,31,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,6##,ABBOTT ST,Downtown
2014,4,27,19,36,CSG - Inspections,Property Use,PUI Noise Complaint Case,2##,E GEORGIA ST,Strathcona
2014,4,27,19,36,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,33##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,4,27,20,5,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,46##,PUGET DRIVE,Arbutus Ridge
2014,4,27,20,26,CSG - Licenses,Animal Control,Dead Animal Pickup Case,7##,E GEORGIA ST,Strathcona
2014,4,27,20,30,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,59##,ROSS ST,Sunset
2014,4,27,20,38,ENG - Solid Waste,Sanitation,Recycling Bag Request,36##,W 22ND AV,Dunbar Southlands
