Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,9,9,9,33,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,COMMERCIAL DRIVE and E BROADWAY,Grandview-Woodland
2014,9,9,9,33,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,9,9,33,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,700, - 799 E 38TH AV,Kensington-Cedar Cottage
2014,9,9,9,34,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,11##,BARCLAY ST,West End
2014,9,9,9,35,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,15##,W KING EDWARD AV,Shaughnessy
2014,9,9,9,36,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,6##,W 71ST AV,Marpole
2014,9,9,9,38,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,10##,W 57TH AV,Oakridge
2014,9,9,9,40,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,14##,E 17TH AV,Kensington-Cedar Cottage
2014,9,9,9,40,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,9,9,43,ENG - Water & Sewer,Water Operations,Water General Work Request,Intersection,COPLEY ST and E 18TH AV and NANAIMO ST,Renfrew-Collingwood
2014,9,9,9,46,ENG - Solid Waste,Sanitation,Cart - Garbage,60##,PRINCE EDWARD ST,Sunset
2014,9,9,9,46,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,64##,GRANVILLE ST,Oakridge
2014,9,9,9,47,ENG - Solid Waste,Solid Waste Management,Apartment Recycling - Registration Request,5##,W 7TH AV,Fairview
2014,9,9,9,47,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,11##,MELVILLE ST,Downtown
2014,9,9,9,47,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,PINE ST and W 6TH AV,Fairview
2014,9,9,9,48,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,FALAISE AV,Renfrew-Collingwood
2014,9,9,9,48,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,9,9,48,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,E 54TH AV,Victoria-Fraserview
2014,9,9,9,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),4##,W 63RD AV,Marpole
2014,9,9,9,51,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,W 37TH AV,Dunbar Southlands
2014,9,9,9,51,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,11##,W 49TH AV,Oakridge
2014,9,9,9,52,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,W 37TH AV,Dunbar Southlands
2014,9,9,9,53,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,24##,W KING EDWARD AV,Arbutus Ridge
2014,9,9,9,54,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,62##,FRASER ST,Sunset
2014,9,9,9,55,CSG - Licenses,Animal Control,Lost Pets Case,85##,MONTCALM ST,Marpole
2014,9,9,9,58,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E 41ST AV and MAIN ST,Riley Park
2014,9,9,10,0,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,28##,ASH ST,Fairview
2014,9,9,10,1,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,WATERLOO ST,Kitsilano
2014,9,9,10,7,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,E 55TH AV,Sunset
2014,9,9,10,8,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,9,10,10,ENG - Streets,Streets Operations,Pothole - Repair,20##,LARCH ST,Kitsilano
2014,9,9,10,11,CSG - Inspections,Building,Building Inspection Cancellation Case,18##,QUEBEC ST,Mount Pleasant
2014,9,9,10,11,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,20##,TRIMBLE ST,West Point Grey
2014,9,9,10,16,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,15##,E PENDER ST,Grandview-Woodland
2014,9,9,10,16,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,W 14TH AV,Fairview
2014,9,9,10,17,Business Planning & Services,311 Contact Centre,Citizen Feedback,20##,W GEORGIA ST,
2014,9,9,10,21,Public Safety - Fire,Prevention,FPB_General Inquiry Case,20##,E 3RD AV,Grandview-Woodland
2014,9,9,10,26,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,28##,WATERLOO ST,Kitsilano
2014,9,9,10,29,ENG - Streets,Streets Operations,Sidewalk - Repair,11##,W PENDER ST,Downtown
2014,9,9,10,33,CSG - Licenses,Animal Control,Dead Animal Pickup Case,Intersection,E 27TH AV and NANAIMO ST,Renfrew-Collingwood
2014,9,9,10,34,ENG - Streets,Streets Operations,Sidewalk - Repair,11##,W PENDER ST,Downtown
2014,9,9,10,35,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),60##,TISDALL ST,Oakridge
2014,9,9,10,36,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,34##,EUCLID AV,Renfrew-Collingwood
2014,9,9,10,37,ENG - Streets,Streets Operations,Streets - General Issues,##,W HASTINGS ST,Downtown
2014,9,9,10,38,Public Safety - Fire,Prevention,Fire Reinspection Request for Inspector,16##,HOWE ST,Downtown
2014,9,9,10,40,ENG - Water & Sewer,Water Operations,Water Pressure or No Water Issue,64##,DOMAN ST,Killarney
2014,9,9,10,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,QUESNEL DRIVE,Dunbar Southlands
2014,9,9,10,47,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,41##,ANGUS DRIVE,Shaughnessy
2014,9,9,10,49,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,41##,ANGUS DRIVE,Shaughnessy
2014,9,9,10,49,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,2##,N SLOCAN ST,Hastings-Sunrise
2014,9,9,10,51,ENG - Streets,Streets Operations,Street - Repair,58##,HIGHBURY ST,Dunbar Southlands
2014,9,9,10,55,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,3##,E 19TH AV,Riley Park
2014,9,9,10,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,2100, - 2199 W 41ST AV,Kerrisdale
2014,9,9,10,57,ENG - Streets,Streets Operations,Sidewalk - Repair,3##,E 19TH AV,Riley Park
2014,9,9,10,58,CSG - Licenses,Animal Control,Dead Animal Pickup Case,16##,E 3RD AV,Grandview-Woodland
2014,9,9,11,0,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,Intersection,E PENDER ST and HEATLEY AV,Strathcona
2014,9,9,11,2,ENG - Solid Waste,Sanitation,Cart - Garbage,25##,E 17TH AV,Renfrew-Collingwood
2014,9,9,11,3,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),25##,E 17TH AV,Renfrew-Collingwood
2014,9,9,11,3,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E PENDER ST and HEATLEY AV,Strathcona
2014,9,9,11,5,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,50##,MOSS ST,Renfrew-Collingwood
2014,9,9,11,10,CSG - Inspections,Property Use,PUI General Inquiry Case,50##,DUNBAR ST,Dunbar Southlands
2014,9,9,11,10,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1300, - 1399 E 7TH AV,Grandview-Woodland
2014,9,9,11,13,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,62##,TYNE ST,Killarney
2014,9,9,11,14,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,17##,ADANAC ST,Grandview-Woodland
2014,9,9,11,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,E 19TH AV,Riley Park
2014,9,9,11,23,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,37##,MAIN ST,Riley Park
2014,9,9,11,24,ENG - Streets,Streets Operations,Sidewalk - Repair,36##,CARTIER ST,Shaughnessy
2014,9,9,11,26,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,29##,FRASER ST,Mount Pleasant
2014,9,9,11,27,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,9##,SEYMOUR ST,Downtown
2014,9,9,11,27,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,37##,MAIN ST,Riley Park
2014,9,9,11,29,CSG - Licenses,Animal Control,Dead Animal Pickup Case,49##,MANOR ST,Renfrew-Collingwood
2014,9,9,11,30,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,TRUTCH ST and W 4TH AV,Kitsilano
2014,9,9,11,31,ENG - Solid Waste,Sanitation,Cart - Garbage,54##,CULLODEN ST,Kensington-Cedar Cottage
2014,9,9,11,32,ENG - Streets,Streets Operations,Sidewalk - Repair,13##,ARBUTUS ST,Kitsilano
2014,9,9,11,32,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,W 59TH AV,Marpole
2014,9,9,11,38,ENG - Water & Sewer,Sewers Operations,Sewer Odour Complaints,Intersection,KERR ST and SE MARINE DRIVE,Killarney
2014,9,9,11,40,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,2##,E 47TH AV,Sunset
2014,9,9,11,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,##,E 26TH AV,Riley Park
2014,9,9,11,43,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,9,9,11,44,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,64##,VICTORIA DRIVE,Victoria-Fraserview
2014,9,9,11,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,31##,E GEORGIA ST,Hastings-Sunrise
2014,9,9,11,45,ENG - Solid Waste,Sanitation,Cart - Garbage,31##,W 26TH AV,Dunbar Southlands
2014,9,9,11,51,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,16##,CEDAR CRESCENT,Shaughnessy
2014,9,9,11,52,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,34##,E PENDER ST,Hastings-Sunrise
2014,9,9,11,53,ENG - Solid Waste,Sanitation,Cart - Garbage,19##,KITCHENER ST,Grandview-Woodland
2014,9,9,11,56,ENG - Solid Waste,Sanitation,Cart - Garbage,4##,W 27TH AV,Riley Park
2014,9,9,11,57,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,Intersection,HEATLEY AV and UNION ST,Strathcona
2014,9,9,11,57,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,15##,W 59TH AV,Marpole
2014,9,9,11,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),4##,W 27TH AV,Riley Park
2014,9,9,11,58,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,E 22ND AV,Renfrew-Collingwood
2014,9,9,11,58,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,11##,W 59TH AV,Marpole
2014,9,9,11,59,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,7##,W 61ST AV,Marpole
2014,9,9,12,1,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,100, - 199 UNION ST,Downtown
2014,9,9,12,2,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,MAIN ST and TERMINAL AV,Strathcona
2014,9,9,12,4,ENG - Solid Waste,Sanitation,Recycling Bag Request,59##,DUMFRIES ST,Victoria-Fraserview
2014,9,9,12,6,ENG - Solid Waste,Sanitation,Recycling Box Request,59##,DUMFRIES ST,Victoria-Fraserview
2014,9,9,12,6,ENG - Solid Waste,Sanitation,Cart - Garbage,31##,W 26TH AV,Dunbar Southlands
2014,9,9,12,7,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,15##,E 2ND AV,Grandview-Woodland
2014,9,9,12,8,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,W 5TH AV,Kitsilano
2014,9,9,12,9,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,46##,ARGYLE ST,Kensington-Cedar Cottage
2014,9,9,12,9,Public Safety - Fire,Prevention,FPB_General Inquiry Case,4##,PACIFIC ST,Downtown
2014,9,9,12,11,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,47##,ARGYLE ST,Kensington-Cedar Cottage
2014,9,9,12,15,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,10##,HOWE ST,Downtown
2014,9,9,12,15,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,59##,CROWN ST,Dunbar Southlands
2014,9,9,12,19,ENG - Solid Waste,Sanitation,Cart - Garbage,1##,E 41ST AV,Riley Park
2014,9,9,12,24,CSG - Licenses,Animal Control,Dead Animal Pickup Case,86##,KERR ST,Killarney
2014,9,9,12,25,ENG - Solid Waste,Sanitation,Cart - Garbage,62##,ADERA ST,Kerrisdale
2014,9,9,12,31,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,10##,HOWE ST,Downtown
2014,9,9,12,32,Business Planning & Services,311 Contact Centre,Citizen Feedback,28##,W 12TH AV,Kitsilano
2014,9,9,12,34,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,Intersection,KOOTENAY ST and PANDORA ST,Hastings-Sunrise
2014,9,9,12,37,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,70##,VICTORIA DRIVE,Victoria-Fraserview
2014,9,9,12,37,ENG - Solid Waste,Sanitation,Cart - Garbage,44##,CAMBIE ST,Riley Park
2014,9,9,12,39,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,10##,BOUNDARY ROAD,Hastings-Sunrise
2014,9,9,12,40,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,70##,VICTORIA DRIVE,Victoria-Fraserview
2014,9,9,12,40,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,23##,W 13TH AV,Kitsilano
2014,9,9,12,40,ENG - Solid Waste,Sanitation,Recycling Bag Request,14##,DEVONSHIRE CRESCENT,Shaughnessy
2014,9,9,12,41,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,3400, - 3499 CHARLES ST,Hastings-Sunrise
2014,9,9,12,43,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,W 47TH AV,Oakridge
2014,9,9,12,46,ENG - Solid Waste,Sanitation,Cart - Garbage,46##,W 7TH AV,West Point Grey
2014,9,9,12,47,ENG - Solid Waste,Sanitation,Recycling Box Request,46##,W 7TH AV,West Point Grey
2014,9,9,12,48,ENG - Solid Waste,Sanitation,Recycling Bag Request,46##,W 7TH AV,West Point Grey
2014,9,9,12,49,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,25##,E 8TH AV,Hastings-Sunrise
2014,9,9,12,50,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,43##,ONTARIO ST,Riley Park
2014,9,9,12,53,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,18##,E 7TH AV,Grandview-Woodland
2014,9,9,12,54,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,11##,STANLEY PARK DRIVE,
2014,9,9,12,54,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,56##,FLEMING ST,Kensington-Cedar Cottage
2014,9,9,12,56,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,14##,W 32ND AV,Shaughnessy
2014,9,9,12,59,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,9##,MAINLAND ST,
2014,9,9,13,2,CSG - Licenses,Animal Control,Holding Stray Case,34##,MONS DRIVE,Renfrew-Collingwood
2014,9,9,13,3,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,Intersection,E 48TH AV and PRINCE EDWARD ST,Sunset
2014,9,9,13,4,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,W 17TH AV,Shaughnessy
2014,9,9,13,4,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,ARBUTUS ST and W 37TH AV and WEST BOULEVARD,Arbutus Ridge
2014,9,9,13,5,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,41##,W 12TH AV,West Point Grey
2014,9,9,13,10,ENG - Water & Sewer,Neighbourhood Energy Utility,General Inquiry,18##,SPYGLASS PLACE,Fairview
2014,9,9,13,10,ENG - Water & Sewer,Neighbourhood Energy Utility,General Inquiry,18##,SPYGLASS PLACE,Mount Pleasant
2014,9,9,13,10,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,8##,E 50TH AV,Sunset
2014,9,9,13,11,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,0, - 0 CAMBIE BRIDGE,
2014,9,9,13,16,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,1##,E 23RD AV,Riley Park
2014,9,9,13,17,CSG - Inspections,Plumbing and Gas,Plumbing and Gas Inspection Cancellation Case,38##,W 17TH AV,Dunbar Southlands
2014,9,9,13,17,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,ELM ST and W 49TH AV,Kerrisdale
2014,9,9,13,18,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,1##,E 23RD AV,Riley Park
2014,9,9,13,19,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,W 2ND AV,Kitsilano
2014,9,9,13,19,ENG - Solid Waste,Sanitation,Recycling Box Request,4##,E 37TH AV,Riley Park
2014,9,9,13,20,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,3##,E 36TH AV,Riley Park
2014,9,9,13,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,E 37TH AV,Riley Park
2014,9,9,13,24,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,23##,CASSIAR ST,Hastings-Sunrise
2014,9,9,13,29,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 CAMBIE BRIDGE,
2014,9,9,13,31,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,COPLEY ST and NANAIMO ST,Renfrew-Collingwood
2014,9,9,13,33,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 CAMBIE BRIDGE,
2014,9,9,13,33,CSG - Licenses,License Office,Gone Out of Business Case,33##,DUNBAR ST,Dunbar Southlands
2014,9,9,13,33,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,13##,COMOX ST,West End
2014,9,9,13,33,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 41ST AV,Arbutus Ridge
2014,9,9,13,34,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,5##,E 51ST AV,Sunset
2014,9,9,13,35,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,1##,E 16TH AV,Mount Pleasant
2014,9,9,13,36,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,SE MARINE DRIVE,Sunset
2014,9,9,13,37,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,5##,E 51ST AV,Sunset
2014,9,9,13,38,ENG - Solid Waste,Sanitation,Cart - Garbage,69##,QUEBEC ST,Sunset
2014,9,9,13,39,ENG - Solid Waste,Sanitation,Cart - Garbage,1##,E 16TH AV,Mount Pleasant
2014,9,9,13,44,Business Planning & Services,311 Contact Centre,Citizen Feedback,20##,W GEORGIA ST,
2014,9,9,13,45,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,Intersection,E 51ST AV and KNIGHT ST,Victoria-Fraserview
2014,9,9,13,45,ENG - Streets,Traffic and Electrical Operations,Pavement Marking - Repair,32##,VANNESS AV,Renfrew-Collingwood
2014,9,9,13,46,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,54##,KILLARNEY ST,Renfrew-Collingwood
2014,9,9,13,48,ENG - Solid Waste,Sanitation,Cart - Garbage,69##,CHURCHILL ST,Kerrisdale
2014,9,9,13,53,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,4700, - 4799 BEATRICE ST,Kensington-Cedar Cottage
2014,9,9,13,53,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,E 63RD AV,Sunset
2014,9,9,13,54,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,1500, - 1599 W 61ST AV,Marpole
2014,9,9,13,56,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,35##,W 37TH AV,Dunbar Southlands
2014,9,9,13,56,CSG - Inspections,Electrical,Electrical Inspection Cancellation Case,12##,KINGSWAY,Kensington-Cedar Cottage
2014,9,9,13,58,ENG - Solid Waste,Sanitation,Cart - Garbage,74##,TAMARIND DRIVE,Killarney
2014,9,9,13,58,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,42##,MARGUERITE ST,Shaughnessy
2014,9,9,14,2,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E 52ND AV and MAIN ST,Sunset
2014,9,9,14,2,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),74##,TAMARIND DRIVE,Killarney
2014,9,9,14,4,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,W 15TH AV,Kitsilano
2014,9,9,14,4,Business Planning & Services,311 Contact Centre,Citizen Feedback,2000, - 2099 YORK AV,Kitsilano
2014,9,9,14,5,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,20##,GRAVELEY ST,Grandview-Woodland
2014,9,9,14,13,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,15##,E 6TH AV,Grandview-Woodland
2014,9,9,14,15,ENG - Streets,Streets Operations,Homelessness/Transient Issue,15##,E 6TH AV,Grandview-Woodland
2014,9,9,14,16,ENG - Solid Waste,Sanitation,Cart - Garbage,19##,W 15TH AV,Kitsilano
2014,9,9,14,17,ENG - Solid Waste,Sanitation,Recycling Box Request,19##,W 15TH AV,Kitsilano
2014,9,9,14,17,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),7##,E 10TH AV,Mount Pleasant
2014,9,9,14,21,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,8##,AVISON WAY,
2014,9,9,14,21,ENG - Solid Waste,Sanitation,Cart - Garbage,7##,E 10TH AV,Mount Pleasant
2014,9,9,14,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,##,W 46TH AV,Oakridge
2014,9,9,14,22,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,33##,CHERRY ST,Renfrew-Collingwood
2014,9,9,14,24,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,33##,CHERRY ST,Renfrew-Collingwood
2014,9,9,14,24,ENG - Solid Waste,Sanitation,Blue Box and Leaf Removal Guide Mail-Out Request,19##,W 15TH AV,Kitsilano
2014,9,9,14,25,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,29##,W BROADWAY,Kitsilano
2014,9,9,14,31,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,38##,W 3RD AV,West Point Grey
2014,9,9,14,33,ENG - Solid Waste,Sanitation,Cart - Garbage,##,E 64TH AV,Sunset
